2,071837392,18499,28,1
2,071837400,18499,28,1
2,071837418,18499,28,1
2,071837426,18499,28,1
2,071845254,18500,28,1
2,071845288,18500,28,1
2,071845312,18500,28,1
2,071851104,16877,28,1
2,071851211,20909,28,1
2,071853530,20910,28,1
2,071853555,18504,28,1
2,071853563,18504,28,1
2,071853571,18504,28,1
2,071853589,18504,28,1
2,071853597,18504,28,1
2,071853605,18504,28,1
2,071853613,18504,28,1
2,071853621,18504,28,1
2,071853639,18504,28,1
2,071853647,18504,28,1
2,071853654,18504,28,1
2,071853662,18504,28,1
2,071853670,18504,28,1
2,071853688,18504,28,1
2,071853696,18504,28,1
2,071853704,18504,28,1
2,071853761,20910,28,1
2,071853779,18504,28,1
2,071853787,18504,28,1
2,071853795,18504,28,1
2,071853803,18504,28,1
2,071853811,18504,28,1
2,071853829,20910,28,1
2,071853837,18504,28,1
2,071853845,20910,28,1
2,071853852,20910,28,1
2,071853928,18504,28,1
2,071853936,18504,28,1
2,071853944,18504,28,1
2,071853951,18504,28,1
2,071853969,18504,28,1
2,071853977,18504,28,1
2,071853985,18504,28,1
2,071853993,18504,28,1
2,071854009,18504,28,1
2,071854017,18504,28,1
2,071854025,18504,28,1
2,071854033,18504,28,1
2,071854041,18504,28,1
2,071854058,18504,28,1
2,071854066,18504,28,1
2,071854074,18504,28,1
2,071854082,18504,28,1
2,071854090,18504,28,1
2,071854108,20910,28,1
2,071854116,18504,28,1
2,071854124,18504,28,1
2,071854132,18504,28,1
2,071854264,18504,28,1
2,071885227,18511,28,1
2,071887181,12896,28,1
2,071894187,21012,28,1
2,071894880,17034,28,1
2,071895382,12898,28,1
2,071896505,20871,28,1
2,071896513,20871,28,1
2,071896521,20871,28,1
2,071896539,20871,28,1
2,071896547,20871,28,1
2,071898071,17052,28,1
2,071899806,10774,28,1
2,071900539,17055,28,1
2,071906973,11254,28,1
2,071907013,11254,28,1
2,071911486,20870,28,1
2,071911494,20870,28,1
2,071911502,20870,28,1
2,072035004,20946,28,1
2,072035012,20946,28,1
2,072035020,20946,28,1
2,072035038,20946,28,1
2,072035046,20946,28,1
2,072036002,17953,28,1
2,072036010,17953,28,1
2,072036028,17953,28,1
2,072036036,17953,28,1
2,072036044,17953,28,1
2,072036051,17953,28,1
2,072036069,17953,28,1
2,072036077,17953,28,1
2,072036085,17953,28,1
2,072036093,17953,28,1
2,072036101,17953,28,1
2,072036119,17953,28,1
2,072036127,17953,28,1
2,072036135,17953,28,1
2,072036143,17953,28,1
2,072036150,17953,28,1
2,072036168,17953,28,1
2,072036176,17953,28,1
2,072036184,17953,28,1
2,072036192,17953,28,1
2,072036200,17953,28,1
2,072036218,17953,28,1
2,072036226,17953,28,1
2,072036234,17953,28,1
2,072036242,17953,28,1
2,072036259,17953,28,1
2,072036267,17953,28,1
2,072036275,17953,28,1
2,072036283,17953,28,1
2,072036291,17953,28,1
2,072036309,17953,28,1
2,072036317,17953,28,1
2,072036325,17953,28,1
2,072036333,17953,28,1
2,072036341,17953,28,1
2,072036358,17953,28,1
2,072036366,17953,28,1
2,072036374,17953,28,1
2,072036382,17953,28,1
2,072036390,17953,28,1
2,072036408,17953,28,1
2,072036416,17953,28,1
2,072036424,17953,28,1
2,072036432,17953,28,1
2,072036440,17953,28,1
2,072036457,17953,28,1
2,072036465,17953,28,1
2,072036473,17953,28,1
2,072036481,17953,28,1
2,072036499,17953,28,1
2,072036507,17953,28,1
2,072036515,17953,28,1
2,072036523,17953,28,1
2,072036531,17953,28,1
2,072036549,17953,28,1
2,072036556,17953,28,1
2,072036564,17953,28,1
2,072036572,17953,28,1
2,072036580,17953,28,1
2,072036598,17953,28,1
2,072036606,17953,28,1
2,072036614,17953,28,1
2,072036622,17953,28,1
2,072036630,17953,28,1
2,072036648,17953,28,1
2,072036655,17953,28,1
2,072036663,17953,28,1
2,072036671,17953,28,1
2,072036689,17953,28,1
2,072036697,17953,28,1
2,072036705,17953,28,1
2,072036713,17953,28,1
2,072038339,20551,28,1
2,072038362,17925,28,1
2,072038396,17925,28,1
2,072038404,17926,28,1
2,072038412,17926,28,1
2,072038453,20551,28,1
2,072038461,17926,28,1
2,072038479,17926,28,1
2,072038537,20551,28,1
2,072038545,17926,28,1
2,072038610,17930,28,1
2,072038628,17930,28,1
2,072038636,17930,28,1
2,072038644,17930,28,1
2,072038651,17930,28,1
2,072038669,17930,28,1
2,072038677,17930,28,1
2,072038719,17930,28,1
2,072038727,17930,28,1
2,072038735,17930,28,1
2,072038743,17930,28,1
2,072038750,17930,28,1
2,072038768,17930,28,1
2,072038776,17930,28,1
2,072038909,17974,28,1
2,072038917,17975,28,1
2,072038925,17975,28,1
2,072038933,17975,28,1
2,072038941,17975,28,1
2,072038958,17975,28,1
2,072038966,17975,28,1
2,072038974,17975,28,1
2,072038982,17975,28,1
2,072038990,17975,28,1
2,072039006,17975,28,1
2,072039014,17975,28,1
2,072039261,13153,28,1
2,072039279,13154,28,1
2,072039303,20963,28,1
2,072039311,20963,28,1
2,072039329,17992,28,1
2,072039568,20957,28,1
2,072039576,20957,28,1
2,072039584,20957,28,1
2,072039592,20957,28,1
2,072039600,20957,28,1
2,072039618,20957,28,1
2,072039626,20957,28,1
2,072039634,20957,28,1
2,072039733,18003,28,1
2,072039741,18003,28,1
2,072039758,18003,28,1
2,072039766,18003,28,1
2,072039774,18003,28,1
2,072039782,18003,28,1
2,072039824,20938,28,1
2,072039832,20938,28,1
2,072039840,20938,28,1
2,072039857,20938,28,1
2,072039865,20938,28,1
2,072039873,20938,28,1
2,072039881,20938,28,1
2,072039899,20938,28,1
2,072039907,20938,28,1
2,072039931,18006,28,1
2,072039949,18009,28,1
2,072039956,18009,28,1
2,072039964,18009,28,1
2,072039972,18006,28,1
2,072039980,18006,28,1
2,072039998,18007,28,1
2,072040004,18010,28,1
2,072040012,18010,28,1
2,072040020,18010,28,1
2,072040038,18007,28,1
2,072040046,18007,28,1
2,072040350,20551,28,1
2,072040368,17925,28,1
2,072040434,18003,28,1
2,072040442,18003,28,1
2,072040533,20965,28,1
2,072040756,20935,28,1
2,072040764,20935,28,1
2,072040772,20935,28,1
2,072040780,20935,28,1
2,072040798,20935,28,1
2,072040806,20935,28,1
2,072040814,20935,28,1
2,072040822,20935,28,1
2,072040830,20935,28,1
2,072040848,20935,28,1
2,072040855,20935,28,1
2,072040939,20935,28,1
2,072040947,20935,28,1
2,072040954,20935,28,1
2,072041150,20935,28,1
2,072041168,20935,28,1
2,072041176,20935,28,1
2,072041184,20935,28,1
2,072041192,20935,28,1
2,072041259,20936,28,1
2,072042810,20932,28,1
2,072042828,20932,28,1
2,072042836,20932,28,1
2,072042844,20932,28,1
2,072042851,20932,28,1
2,072042869,20933,28,1
2,072042877,20933,28,1
2,072042885,20933,28,1
2,072042893,20933,28,1
2,072042901,20933,28,1
2,072042943,20931,28,1
2,072043107,17962,28,1
2,072043115,17962,28,1
2,072043123,17962,28,1
2,072043404,17964,28,1
2,072043412,17964,28,1
2,072043420,17964,28,1
2,072043438,17964,28,1
2,072043446,17964,28,1
2,072043503,17958,28,1
2,072043511,17958,28,1
2,072043529,17958,28,1
2,072043537,17958,28,1
2,072043545,17958,28,1
2,072044204,20974,28,1
2,072044212,20974,28,1
2,072044220,20974,28,1
2,072044287,20974,28,1
2,072044295,20974,28,1
2,072044303,20974,28,1
2,072044808,13138,28,1
2,072045318,17948,28,1
2,072045342,17946,28,1
2,072045375,17947,28,1
2,072046357,17948,28,1
2,072046381,17946,28,1
2,072046415,17947,28,1
2,072046969,17951,28,1
2,072047355,12995,28,1
2,072048866,12979,28,1
2,072049351,13142,28,1
2,072052702,13140,28,1
2,072052710,13140,28,1
2,072052728,13140,28,1
2,072052736,13140,28,1
2,072052744,13140,28,1
2,072052777,13140,28,1
2,072052785,13140,28,1
2,072052793,13140,28,1
2,072052801,13140,28,1
2,072052819,13140,28,1
2,072052850,13143,28,1
2,072052868,13143,28,1
2,072052876,13143,28,1
2,072052884,13143,28,1
2,072052892,13143,28,1
2,072052900,13143,28,1
2,072052918,13143,28,1
2,072052926,13143,28,1
2,072052934,13143,28,1
2,072052942,13143,28,1
2,072053155,18039,28,1
2,072053163,18039,28,1
2,072053171,18039,28,1
2,072053189,18039,28,1
2,072053197,18039,28,1
2,072053205,18039,28,1
2,072053213,18039,28,1
2,072053221,18039,28,1
2,072053304,18039,28,1
2,072053312,18039,28,1
2,072053320,18039,28,1
2,072053338,18039,28,1
2,072053346,18039,28,1
2,072053353,18039,28,1
2,072053437,18039,28,1
2,072053445,18039,28,1
2,072053452,18039,28,1
2,072053460,18039,28,1
2,072053478,18039,28,1
2,072053486,18039,28,1
2,072053494,18039,28,1
2,072053502,18039,28,1
2,072053510,18039,28,1
2,072053528,18039,28,1
2,072053536,18039,28,1
2,072053544,18039,28,1
2,072053551,18039,28,1
2,072054617,17936,28,1
2,072054633,18030,28,1
2,072054708,18035,28,1
2,072054716,18035,28,1
2,072054724,18035,28,1
2,072054732,18035,28,1
2,072054740,18035,28,1
2,072054757,18035,28,1
2,072054765,18035,28,1
2,072054773,18035,28,1
2,072054880,18036,28,1
2,072054898,18036,28,1
2,072054906,18036,28,1
2,072054914,18036,28,1
2,072054922,18036,28,1
2,072054930,18036,28,1
2,072054948,18036,28,1
2,072054955,18036,28,1
2,072058287,20945,28,1
2,072058295,20945,28,1
2,072058303,20945,28,1
2,072058394,18026,28,1
2,072058402,18026,28,1
2,072058410,18026,28,1
2,072059178,17939,28,1
2,072059194,17939,28,1
2,072059202,17939,28,1
2,072060648,20930,28,1
2,072062115,13148,28,1
2,072063097,13148,28,1
2,072063584,13150,28,1
2,072063618,13150,28,1
2,072064566,13150,28,1
2,072064574,13150,28,1
2,072065050,13150,28,1
2,072065506,13163,28,1
2,072065621,20941,28,1
2,072065639,20941,28,1
2,072065647,20941,28,1
2,072065654,20941,28,1
2,072065662,20941,28,1
2,072065670,20941,28,1
2,072065688,20941,28,1
2,072065696,20941,28,1
2,072065704,20941,28,1
2,072065712,20941,28,1
2,072065720,20941,28,1
2,072065738,20941,28,1
2,072065746,20941,28,1
2,072065753,20941,28,1
2,072065761,20941,28,1
2,072065779,20941,28,1
2,072065787,20941,28,1
2,072065795,20941,28,1
2,072065803,20941,28,1
2,072065811,20941,28,1
2,072065829,20941,28,1
2,072065837,20941,28,1
2,072065845,20941,28,1
2,072065852,20941,28,1
2,072065860,20941,28,1
2,072065878,20941,28,1
2,072065886,20941,28,1
2,072066041,20941,28,1
2,072066058,20941,28,1
2,072066066,20941,28,1
2,072066074,20941,28,1
2,072066082,20941,28,1
2,072066090,20941,28,1
2,072066108,20941,28,1
2,072066116,20941,28,1
2,072066124,20941,28,1
2,072066132,20941,28,1
2,072066140,20941,28,1
2,072066157,20941,28,1
2,072066165,20941,28,1
2,072066173,20941,28,1
2,072066181,20941,28,1
2,072066199,20941,28,1
2,072066207,20941,28,1
2,072066215,20941,28,1
2,072066223,20941,28,1
2,072066231,20941,28,1
2,072066249,20941,28,1
2,072066256,20941,28,1
2,072066264,20941,28,1
2,072066272,20941,28,1
2,072066280,20941,28,1
2,072066298,20941,28,1
2,072066306,20941,28,1
2,072066314,20941,28,1
2,072066330,20941,28,1
2,072066363,20941,28,1
2,072066371,20941,28,1
2,072066389,20941,28,1
2,072066397,20941,28,1
2,072066405,20941,28,1
2,072066413,20941,28,1
2,072067262,18067,28,1
2,072067270,18067,28,1
2,072067288,18067,28,1
2,072067296,18067,28,1
2,072067304,18067,28,1
2,072067312,18067,28,1
2,072067320,18067,28,1
2,072067338,18067,28,1
2,072068120,18062,28,1
2,072068138,18062,28,1
2,072068146,18062,28,1
2,072068153,18062,28,1
2,072068161,18062,28,1
2,072068179,18062,28,1
2,072068187,18062,28,1
2,072068195,18062,28,1
2,072068245,18062,28,1
2,072068252,18062,28,1
2,072068260,18062,28,1
2,072068278,18062,28,1
2,072068286,18062,28,1
2,072068294,18062,28,1
2,072068302,18062,28,1
2,072068310,18062,28,1
2,072068559,18062,28,1
2,072068567,18062,28,1
2,072068575,18062,28,1
2,072068583,18062,28,1
2,072068591,18062,28,1
2,072068609,18062,28,1
2,072068617,18062,28,1
2,072068674,18062,28,1
2,072068682,18062,28,1
2,072068690,18062,28,1
2,072068708,18062,28,1
2,072068716,18062,28,1
2,072068724,18062,28,1
2,072068732,18062,28,1
2,072068971,18064,28,1
2,072068989,18064,28,1
2,072068997,18064,28,1
2,072069003,18064,28,1
2,072069011,18064,28,1
2,072069029,18064,28,1
2,072069037,18064,28,1
2,072069045,18064,28,1
2,072069052,18064,28,1
2,072069110,18062,28,1
2,072069128,18062,28,1
2,072069136,18062,28,1
2,072069144,18062,28,1
2,072069151,18062,28,1
2,072069169,18062,28,1
2,072069177,18062,28,1
2,072069185,18062,28,1
2,072069904,18016,28,1
2,072069912,18016,28,1
2,072069920,18016,28,1
2,072069938,18016,28,1
2,072069946,18016,28,1
2,072069953,18016,28,1
2,072069961,18016,28,1
2,072069979,18016,28,1
2,072069987,18016,28,1
2,072071009,20944,28,1
2,072071918,17954,28,1
2,072071934,18021,28,1
2,072071942,18021,28,1
2,072071959,18021,28,1
2,072071967,18021,28,1
2,072072049,18076,28,1
2,072072064,18077,28,1
2,072072122,20942,28,1
2,072072981,18028,28,1
2,072080505,18019,28,1
2,072088516,18054,28,1
2,072088540,18054,28,1
2,072088581,18054,28,1
2,072089209,18081,28,1
2,072106623,20975,28,1
2,072135754,20935,28,1
2,072135762,20935,28,1
2,072135770,20935,28,1
2,072135796,20935,28,1
2,072135804,20935,28,1
2,072135812,20935,28,1
2,072135853,20935,28,1
2,072135861,20935,28,1
2,072135879,20935,28,1
2,072135887,20935,28,1
2,072135895,20935,28,1
2,072135903,20935,28,1
2,072135937,20935,28,1
2,072135945,20935,28,1
2,072135952,20935,28,1
2,072135960,20935,28,1
2,072135978,20935,28,1
2,072135986,20935,28,1
2,072136166,20935,28,1
2,072136174,20935,28,1
2,072136182,20935,28,1
2,072136190,20935,28,1
2,072136208,20935,28,1
2,072136216,20935,28,1
2,072136240,20935,28,1
2,072136257,20935,28,1
2,072136265,20935,28,1
2,072136273,20935,28,1
2,072136281,20935,28,1
2,072136299,20935,28,1
2,072157717,18145,28,1
2,072230191,18716,28,1
2,072230233,18716,28,1
2,072230258,18716,28,1
2,072230274,18716,28,1
2,072263499,18726,28,1
2,072264109,20873,28,1
2,072264125,17048,28,1
2,072264166,17887,28,1
2,072264265,17048,28,1
2,072264471,20872,28,1
2,072264521,17887,28,1
2,072264752,17042,28,1
2,072343200,17137,28,1
2,072343218,17137,28,1
2,072343242,20883,28,1
2,072343275,20883,28,1
2,072343325,20313,28,1
2,072346005,20869,28,1
2,072358588,20982,28,1
2,072358703,20982,28,1
2,072358711,20982,28,1
2,072358844,18151,28,1
2,072358851,18182,28,1
2,072361905,17145,28,1
2,072361913,17145,28,1
2,072361921,17145,28,1
2,072361939,17145,28,1
2,072361970,17145,28,1
2,072361988,17145,28,1
2,072361996,17145,28,1
2,072362002,17145,28,1
2,072362010,17145,28,1
2,072362028,17145,28,1
2,072362036,17145,28,1
2,072362044,17145,28,1
2,072362358,20886,28,1
2,072362366,20886,28,1
2,072362374,20886,28,1
2,072362382,20886,28,1
2,072363315,17136,28,1
2,072363331,17135,28,1
2,072363349,17135,28,1
2,072363356,17135,28,1
2,072363364,17135,28,1
2,072363372,17135,28,1
2,072363398,17135,28,1
2,072363406,17135,28,1
2,072363414,17135,28,1
2,072363422,17135,28,1
2,072363430,17135,28,1
2,072363521,20888,28,1
2,072363539,20888,28,1
2,072363547,20888,28,1
2,072363653,20889,28,1
2,072363661,20315,28,1
2,072363976,17145,28,1
2,072364099,20884,28,1
2,072364123,20884,28,1
2,072364172,20887,28,1
2,072364362,17141,28,1
2,072364404,17144,28,1
2,072364412,17144,28,1
2,072364420,17144,28,1
2,072364438,17144,28,1
2,072364552,17148,28,1
